,﻿id,name,gender,yearOfBirth,gender_binary
3246,2771,"Uklanski, Piotr",Male,1968.0,0
3247,2782,"Ullman, Micha",Male,1939.0,0
3248,2086,"Ulreich, Edward Buk",Male,1900.0,0
3249,2087,"Underwood, Leon",Male,1890.0,0
3250,2463,"Underwood, Thomas Richard",Male,1772.0,0
3252,2088,"Unwin, Francis",Male,1885.0,0
3253,2089,"Unwin, Marianne",Female,1930.0,1
3254,13751,"Unwin, Phoebe",Female,1979.0,1
3255,7285,"Upritchard, Francis",Female,1976.0,1
3256,8875,"Uslé, Juan",Male,1954.0,0
3257,2090,"Utrillo, Maurice",Male,1883.0,0
3258,560,"Uwins, Thomas",Male,1782.0,0
3260,561,"Vacher, Charles",Male,1818.0,0
3261,11947,"Vale, João Pedro",Male,1976.0,0
3262,2091,"Valenti, Italo",Male,1912.0,0
3264,2092,"Vallotton, Félix",Male,1865.0,0
3265,2093,"Valoch, Jiri",Male,1946.0,0
3266,562,"Van Aken, Joseph",Male,1699.0,0
3267,2475,"Van Assen, Benedict Anthony",Male,1767.0,0
3268,11521,"Van Der Zee, James",Male,1886.0,0
3269,565,"Van Dyck, Sir Anthony",Male,1599.0,0
3270,1052,"van Elk, Ger",Male,1941.0,0
3271,566,"Van Heemskerk, Egbert, III",Male,1700.0,0
3272,1505,"Van Leyden, Ernst",Male,1892.0,0
3273,567,"Van Somer, Paul",Male,1577.0,0
3274,563,"Vanderbank, John",Male,1694.0,0
3275,11827,"Vaney, Anna Lena",Female,1970.0,1
3276,2094,"Vantongerloo, Georges",Male,1886.0,0
3278,906,"Vardea, Chryssa",Female,1933.0,1
3279,2792,"Varejao, Adriana",Female,1964.0,1
3280,568,"Varley, Cornelius",Male,1781.0,0
3281,569,"Varley, John",Male,1778.0,0
3282,2464,"Varley, William Fleetwood",Male,1785.0,0
3283,2095,"Vasarely, Victor",Male,1908.0,0
3284,2096,"Vaughan, Keith",Male,1912.0,0
3285,2097,"Vaux, Marc",Male,1932.0,0
3286,2257,"Vedova, Emilio",Male,1919.0,0
3287,2098,"Velde, Bram van",Male,1895.0,0
3288,2099,"Velickovic, Vladimir",Male,1935.0,0
3289,2100,"Venard, Claude",Male,1913.0,0
3290,7830,"Vercruysse, Jan",Male,1948.0,0
3291,2613,"Verelst, Harman",Male,1641.0,0
3292,2101,"Verheyen, Jeff",Male,1932.0,0
3293,2102,"Verlon, André",Male,1917.0,0
3294,2384,"Vermeiren, Didier",Male,1951.0,0
3295,570,"Verrio, Antonio",Male,1639.0,0
3296,2103,"Vézelay, Paule",Female,1892.0,1
3297,9909,"Vezzoli, Francesco",Male,1971.0,0
3298,6856,"Vidokle, Anton",Male,1965.0,0
3299,2104,"Vieira da Silva, Maria Helena",Female,1908.0,1
3300,2651,"Vilaincour, Leon",Male,1923.0,0
3301,2106,"Villard, Antoine",Male,1867.0,0
3302,2748,"Villeglé, Jacques Mahé de la",Male,1926.0,0
3304,2333,"Viola, Bill",Male,1951.0,0
3305,4829,"Virtue, John",Male,1947.0,0
3306,2108,"Visser, Carel",Male,1928.0,0
3308,12186,"Vlahos, Vangelis",Male,1971.0,0
3309,2109,"Vlaminck, Maurice de",Male,1876.0,0
3310,2110,"Vollon, Antoine",Male,1833.0,0
3311,571,"Von Herkomer, Sir Hubert",Male,1849.0,0
3312,1672,"Von Motesiczky, Marie-Louise",Female,1906.0,1
3313,11893,"Vonna-Michell, Tris",Male,1982.0,0
3314,2111,"Vordemberge-Gildewart, Friedrich",Male,1899.0,0
3315,2112,"Vuillard, Edouard",Male,1868.0,0
3316,1236,"Vuong, Ha van",Female,1914.0,1
3317,573,"Wade, Thomas",Male,1828.0,0
3318,2113,"Wadsworth, Edward",Male,1889.0,0
3319,11825,"Wagener, Imke",Male,1971.0,0
3320,574,"Wainwright, John",Male,1845.0,0
3322,2465,"Wale, Samuel",Male,1721.0,0
3323,2583,"Walker, Anthony",Male,1726.0,0
3324,2114,"Walker, Arthur G",Male,1861.0,0
3325,2115,"Walker, Dame Ethel",Female,1861.0,1
3326,575,"Walker, Frederick",Male,1840.0,0
3327,2116,"Walker, John",Male,1939.0,0
3328,2674,"Walker, Kara",Female,1969.0,1
3329,16207,"Walker, Kelley",Male,1969.0,0
3330,2117,"Wall, Brian",Male,1931.0,0
3331,2359,"Wall, Jeff",Male,1946.0,0
3332,576,"Waller, Samuel",Male,1850.0,0
3333,2378,"Wallinger, Mark",Male,1959.0,0
3334,577,"Wallis, Alfred",Male,1855.0,0
3335,578,"Wallis, Henry",Male,1830.0,0
3336,2118,"Walmsley, William",Male,1931.0,0
3337,2119,"Walton, Edward Arthur",Male,1860.0,0
3338,579,"Walton, Henry",Male,1746.0,0
3339,2717,"Ward, David",Male,1951.0,0
3340,580,"Ward, Edward Matthew",Male,1816.0,0
3341,581,"Ward, James",Male,1769.0,0
3342,2655,"Ward, John",Male,1917.0,0
3343,13286,"Wardill, Emily",Female,1977.0,1
3344,2120,"Wardle, Arthur",Male,1864.0,0
3345,2121,"Warhol, Andy",Male,1928.0,0
3346,2122,"Warren, Michael",Male,1938.0,0
3347,9134,"Warren, Rebecca",Female,1965.0,1
3348,582,"Waterford, Louisa Anne, Marchioness of",Female,1818.0,1
3349,583,"Waterhouse, John William",Male,1849.0,0
3350,584,"Waterlow, Sir Ernest Albert",Male,1850.0,0
3351,2123,"Watson, Harry",Male,1871.0,0
3352,2466,"Watson, John Dawson",Male,1832.0,0
3353,2004,"Watson, Lyall",Male,1908.0,0
3354,2125,"Watt, George Fiddes",Male,1873.0,0
3355,585,"Watts, Frederick Waters",Male,1800.0,0
3356,586,"Watts, George Frederic",Male,1817.0,0
3357,2648,"Wearing, OBE Gillian",Female,1963.0,1
3358,587,"Weaver, Thomas",Male,1774.0,0
3359,2126,"Webb, Boyd",Male,1947.0,0
3360,4736,"Webb, Gary",Male,1973.0,0
3361,588,"Webb, James",Male,1825.0,0
3362,589,"Webb, Philip",Male,1831.0,0
3363,590,"Webster, Thomas",Male,1800.0,0
3364,10651,"Wedemeyer, Clemens von",Male,1974.0,0
3365,591,"Weekes, Henry",Male,1807.0,0
3366,14213,"Weerasethakul, Apichatpong",Male,1970.0,0
3367,2127,"Wegner, Nicholas",Male,1948.0,0
3368,2128,"Weight, Carel",Male,1908.0,0
3369,7743,"Weiner, Lawrence",Male,1942.0,0
3370,2758,"Weiss, David",Male,1946.0,0
3371,2206,"Welch, Denton",Male,1915.0,0
3372,2129,"Wellington, Hubert L.",Male,1879.0,0
3373,592,"Wells, Henry Tanworth",Male,1828.0,0
3374,593,"Wells, Joanna Mary",Female,1831.0,1
3375,2130,"Wells, John",Male,1907.0,0
3376,2131,"Wemaere, Pierre",Male,1913.0,0
3377,17198,"Wendt, Lionel",Male,1900.0,0
3378,2132,"Wentworth, Richard",Male,1947.0,0
3379,7604,"Wermers, Nicole",Female,1971.0,1
3380,11096,"Werthein, Judi",Female,1967.0,1
3381,2133,"Weschke, Karl",Male,1925.0,0
3382,2134,"Wesselmann, Tom",Male,1931.0,0
3383,594,"West, Benjamin",Male,1738.0,0
3384,2700,"West, Franz",Male,1947.0,0
3385,2135,"West, Walter",Male,1860.0,0
3386,595,"Westall, Richard",Male,1765.0,0
3387,596,"Westall, William",Male,1781.0,0
3389,2720,"Weston, Edward",Male,1886.0,0
3390,2576,"Wharncliffe, Lady",Female,1776.0,1
3391,2544,"Wheatley, Clara",Female,1750.0,1
3392,597,"Wheatley, Francis",Male,1747.0,0
3393,2136,"Wheatley, Grace",Female,1888.0,1
3394,2137,"Wheatley, John",Male,1892.0,0
3395,2138,"Wheeler, Sir Charles",Male,1892.0,0
3396,2139,"Whishaw, Anthony",Male,1930.0,0
3397,598,"Whistler, James Abbott McNeill",Male,1834.0,0
3398,2140,"Whistler, Rex",Male,1905.0,0
3399,599,"Whitcombe, Thomas",Male,1783.0,0
3400,2141,"White, Ethelbert",Male,1891.0,0
3401,2288,"White, Lt-Col George Francis",Male,1808.0,0
3402,7256,"White, Pae",Female,1963.0,1
3403,2239,"Whiteford, Kate",Female,1952.0,1
3404,2142,"Whiteley, Brett",Male,1939.0,0
3405,2319,"Whiteread, Rachel",Female,1963.0,1
3406,2143,"Whitney-Smith, Edwin",Male,1880.0,0
3407,17412,"Whitten, Jack",Male,1939.0,0
3408,2013,"Wiener, Martin",Male,1913.0,0
3409,2144,"Wiens, Stephen M.",Male,1871.0,0
3410,2597,"Wigram, Max",Male,1966.0,0
3411,2145,"Wilde, Gerald",Male,1905.0,0
3412,2146,"Wilding, Alison",Female,1948.0,1
3413,11355,"Wilke, Hannah",Female,1940.0,1
3414,12144,"Wilkes, Cathy",Female,1966.0,1
3415,600,"Wilkie, Sir David",Male,1785.0,0
3416,2147,"Willats, Stephen",Male,1943.0,0
3417,601,"Willcock, George Burrell",Male,1811.0,0
3418,2314,"Williams, Aubrey",Male,1926.0,0
3419,10158,"Williams, Christopher",Male,1956.0,0
3420,602,"Williams, Edward",Male,1782.0,0
3421,2307,"Williams, Fred",Male,1927.0,0
3422,2219,"Williams, Glynn",Male,1939.0,0
3423,603,"Williams, Hugh William",Male,1773.0,0
3424,2148,"Williams, Kyffin",Male,1918.0,0
3425,604,"Williams, Penry",Male,1802.0,0
3426,2149,"Williams, Terrick",Male,1860.0,0
3427,605,"Williams, William",Male,1758.0,0
3428,2150,"Willing, Victor",Male,1928.0,0
3429,2151,"Willson, Terry",Male,1948.0,0
3430,2467,"Wilson, Andrew",Male,1780.0,0
3431,15855,"Wilson, Fred",Male,1954.0,0
3432,4147,"Wilson, Jane",Female,1967.0,1
3433,2793,"Wilson, Louise",Female,1967.0,1
3434,10956,"Wilson, Richard",Male,1953.0,0
3435,606,"Wilson, Richard",Male,1713.0,0
3436,2152,"Wilson, Scottie",Male,1889.0,0
3437,2545,"Wilson, William A.",Male,1801.0,0
3438,607,"Windus, William Lindsay",Male,1822.0,0
3439,2153,"Wines, James",Male,1932.0,0
3440,2154,"Winner, Gerd",Male,1936.0,0
3441,2668,"Winstanley, Paul",Male,1954.0,0
3442,2155,"Winters, Terry",Male,1949.0,0
3443,2468,"Wintour, John Crawford",Male,1825.0,0
3444,2156,"Wise, Gillian",Female,1936.0,1
3445,2157,"Wiseman, Albany",Male,1930.0,0
3446,9087,"Wissing, Willem",Male,1656.0,0
3447,2158,"Wiszniewski, Adrian",Male,1958.0,0
3448,608,"Witherington, William Frederick",Male,1785.0,0
3449,2159,"Witkin, Isaac",Male,1936.0,0
3450,9936,"Wojnarowicz, David",Male,1954.0,0
3451,2160,"Wolfe, Edward",Male,1897.0,0
3452,2161,"Wolfe, Robert",Male,1930.0,0
3454,2162,"Wolff, Robert Jay",Male,1905.0,0
3455,2163,"Wolmark, Alfred",Male,1877.0,0
3456,2164,Wols,Male,1913.0,0
3457,2165,"Wong, Judy",Female,1949.0,1
3458,2166,"Wonnacott, John",Male,1940.0,0
3459,2167,"Wood, Christopher",Male,1901.0,0
3460,2601,"Wood, Craig",Male,1960.0,0
3461,2168,"Wood, F. Derwent",Male,1871.0,0
3462,7050,"Wood, John",Male,1969.0,0
3463,609,"Woodforde, Samuel",Male,1763.0,0
3464,2169,"Woodham, Derrick",Male,1940.0,0
3465,10512,"Woodman, Francesca",Female,1958.0,1
3466,2170,"Woodrow, Bill",Male,1948.0,0
3467,610,"Woods, Henry",Male,1846.0,0
3468,611,"Woodville, Richard Caton",Male,1856.0,0
3469,2546,"Woodward, George Montard",Male,1760.0,0
3470,612,"Woodward, Thomas",Male,1801.0,0
3471,2730,"Wool, Christopher",Male,1955.0,0
3472,2232,"Woolner, Thomas",Male,1825.0,0
3473,613,"Wootton, John",Male,1682.0,0
3474,2469,"Worlidge, Thomas",Male,1700.0,0
3475,2171,"Wotruba, Fritz",Male,1907.0,0
3476,2172,"Wragg, John",Male,1937.0,0
3477,3095,"Wright, Austin",Male,1911.0,0
3478,2373,"Wright, Edward",Male,1912.0,0
3479,2774,"Wright, Elizabeth",Female,1964.0,1
3480,614,"Wright, John Michael",Male,1617.0,0
3481,615,"Wright, Joseph, of Derby",Male,1734.0,0
3482,5905,"Wright, Richard",Male,1960.0,0
3483,2173,"Wunderlich, Paul",Male,1927.0,0
3484,616,"Wyatt, Henry",Male,1794.0,0
3485,2567,"Wyck, Jan",Male,1652.0,0
3486,2174,"Wyckaert, Maurice",Male,1923.0,0
3487,2547,"Wykeham Archer, J.",Male,1808.0,0
3488,17422,"Wylie, Rose",Female,1934.0,1
3489,617,"Wyllie, Charles William",Male,1853.0,0
3490,618,"Wyllie, William Lionel",Male,1851.0,0
3491,2662,"Wyn Evans, Cerith",Male,1958.0,0
3492,2175,"Wynne, David",Male,1926.0,0
3493,2176,"Wynter, Bryan",Male,1915.0,0
3494,10256,"Xu, Zhen",Male,1977.0,0
3495,14410,"Yagaki, Shikanosuke",Male,1897.0,0
3496,2177,"Yale, Brian",Male,1936.0,0
3498,15931,"Yalter, Nil",Female,1938.0,1
3499,16030,"Yamaguchi, Katsuhiro",Male,1928.0,0
3500,14400,"Yamawaki, Iwao",Male,1898.0,0
3501,2676,"Yanagi, Yukinori",Male,1959.0,0
3502,7370,"Yang, Fudong",Male,1971.0,0
3503,17410,"Yarrow, Catherine",Female,1904.0,1
3504,2386,"Yass, Catherine",Female,1963.0,1
3505,619,"Yeames, William Frederick",Male,1835.0,0
3506,2178,"Yeats, Jack Butler",Male,1871.0,0
3507,2179,"Yhap, Laetitia",Female,1941.0,1
3508,16784,"Yiadom-Boakye, Lynette",Female,1977.0,1
3509,8297,"Young, Carey",Female,1970.0,1
3510,2180,"Young, Robert",Male,1938.0,0
3512,1326,"Young-Hunter, John",Male,1874.0,0
3513,2181,"Yuon, Konstantin",Male,1875.0,0
3514,2182,"Yvaral, Jean-Pierre",Male,1934.0,0
3515,11598,"Zaatari, Akram",Male,1966.0,0
3516,13771,"Zabala, Horacio",Male,1943.0,0
3517,14306,"Zaccagnini, Carla",Female,1973.0,1
3518,2183,"Zack, Leon",Male,1892.0,0
3519,2184,"Zadkine, Ossip",Male,1890.0,0
3520,6730,"Zakanitch, Robert Rahway",Male,1935.0,0
3521,2185,"Zao, Wou-ki",Male,1921.0,0
3522,14153,"Zhang, Enli",Male,1965.0,0
3523,10126,"Ziegler, Toby",Male,1972.0,0
3525,9937,"Zipp, Thomas",Male,1966.0,0
3526,2395,"Zittel, Andrea",Female,1965.0,1
3527,13100,"Zmijewski, Artur",Male,1966.0,0
3528,620,"Zoffany, Johan",Male,1733.0,0
3529,12542,"Zorio, Gilberto",Male,1944.0,0
3530,2186,"Zox, Larry",Male,1936.0,0
3531,621,"Zuccarelli, Francesco",Male,1702.0,0
3532,2187,"Zuloaga, Ignacio",Male,1870.0,0
3533,2188,"Zyw, Aleksander",Male,1905.0,0
